"County","Latitude","Longitude","Datum","AQI","NA"
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",5
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",3
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",3
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",3
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",5
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",1
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",3
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
"Bronx",40.8679,-73.87809,"WGS84","8-HR RUN AVG END HOUR",2
